"arXiv_id","Nishino_Rating"
"0709.2386","0"
"0709.1518","0"
"0709.1383","-1"
"0709.1322","0"
"0709.0960","0"
"0709.0729","-1"
"0709.0271","-1"
"0709.0001","-1"
"0708.3888","0"
"0708.3799","0"
"0708.3750","1"
"0708.3391","-1"
"0708.2978","-1"
"0708.2826","0"
"0708.2667","0"
"0708.2338","0"
"0708.2237","0"
"0708.2232","1"
"0708.1567","1"
"0708.1324","-1"
"0708.1207","-1"
"0708.1221","0"
"0708.0894","0"
"0708.0320","-1"
"0707.4452","0"
"0707.4668","0"
"0707.4394","0"
"0707.4384","0"
"0707.4223","0"
"0707.4172","0"
"0707.3209","0"
"0707.3197","0"
"0707.3121","0"
"0707.3120","0"
"0707.3017","0"
"0707.2260","0"
"0707.2084","-1"
"0707.1889","-1"
"0707.1840","0"
"0707.1454","1"
"0707.1302","0"
"0707.1300","-1"
"0707.1195","0"
"0707.1160","0"
"0707.1015","0"
"0707.0422","0"
"0707.0266","0"
"0707.0159","0"
"0706.4469","0"
"0706.4434","0"
"0706.4327","0"
"0706.4253","0"
"0706.4094","1"
"0706.3749","-1"
"0706.3401","0"
"0706.2539","0"
"0706.2480","0"
"0706.1678","-1"
"0706.1364","0"
"0706.0868","1"
"0706.0709","0"
"0706.0609","0"
"0706.0423","-1"
"0705.4413","0"
"0705.4361","0"
"0705.4176","-1"
"0705.3654","-1"
"0705.3584","0"
"0705.3456","0"
"0705.3255","0"
"0705.2732","0"
"0705.2716","-1"
"0705.2746","0"
"0705.2024","-1"
"0705.1062","0"
"0705.0292","0"
"0704.1917","0"
"0705.1801","0"
"0704.3142","-1"
"0705.0261","0"
"0704.3906","-1"
"0704.3719","-1"
"0704.2981","-1"
"0704.2945","-1"
"0704.2247","0"
"0704.2181","0"
"0704.1949","0"
"0704.1880","-1"
"0704.1580","-1"
"0704.1618","0"
"0704.1597","0"
"0704.1386","0"
"0704.0850","-1"
"0704.0764","0"
"0704.0717","0"
"0704.0150","0"
"cond-mat/0703788","0"
"cond-mat/0703727","0"
"cond-mat/0703642","-1"
"cond-mat/0703527","-1"
"quant-ph/0703202","0"
"quant-ph/0703178","0"
"cond-mat/0703431","0"
"gr-qc/0703082","-1"
"cond-mat/0703379","-1"
"cond-mat/0703346","0"
"cond-mat/0703153","0"
"quant-ph/0703044","-1"
"cond-mat/0703074","0"
"cond-mat/0703037","0"
"cond-mat/0703027","-1"
"quant-ph/0703010","-1"
"cond-mat/0702676","0"
"cond-mat/0702582","0"
"cond-mat/0702581","1"
"quant-ph/0702169","0"
"cond-mat/0702242","0"
"cond-mat/0702196","-1"
"cond-mat/0702213","0"
"quant-ph/0702059","-1"
"quant-ph/0702036","-1"
"cond-mat/0702059","0"
"cond-mat/0701739","0"
"cond-mat/0701691","0"
"cond-mat/0701658","0"
"cond-mat/0701649","0"
"cond-mat/0701579","0"
"quant-ph/0701160","-1"
"cond-mat/0701527","-1"
"cond-mat/0701491","-1"
"cond-mat/0701428","0"
"cond-mat/0701427","0"
"cond-mat/0701290","0"
"cond-mat/0701243","0"
"cond-mat/0701235","0"
"quant-ph/0611264","-1"
"cond-mat/0701092","0"
"cond-mat/0701055","0"
"quant-ph/0701013","-1"
"quant-ph/0701009","-1"
"0812.5059","0"
"0812.4975","-1"
"0812.4947","-1"
"0812.4634","0"
"0812.4513","0"
"0812.4067","-1"
"0812.4252","0"
"0812.3479","0"
"0812.3445","-1"
"0812.3293","-1"
"0812.3241","-1"
"0812.3229","-1"
"0812.3158","-1"
"0812.2955","-1"
"0812.3005","0"
"0812.2903","0"
"0812.2368","-1"
"0812.2127","-1"
"0812.1817","-1"
"0812.1761","0"
"0812.1548","0"
"0812.1071","-1"
"0812.0616","-1"
"0812.0561","0"
"0812.0542","0"
"0812.0402","0"
"0812.0303","0"
"0812.0234","0"
"0812.0203","-1"
"0812.0128","-1"
"0811.4271","-1"
"0811.4188","0"
"0811.3824","-1"
"0811.3658","0"
"0811.3549","-1"
"0811.3504","0"
"0811.3419","-1"
"0811.3271","1"
"0811.3127","0"
"0811.3000","0"
"0811.2973","0"
"0811.2677","0"
"0811.2456","0"
"0811.2393","0"
"0811.2188","-1"
"0811.1718","0"
"0811.1616","0"
"0811.1285","0"
"0811.1280","0"
"0811.1049","0"
"0811.0879","1"
"0811.0742","0"
"0811.0530","-1"
"0811.0526","-1"
"0811.0439","-1"
"0810.5508","-1"
"0810.5329","-1"
"0810.5293","-1"
"0810.5153","-1"
"0810.5081","-1"
"0810.4772","-1"
"0810.4845","0"
"0810.4331","-1"
"0810.3953","0"
"0810.3788","0"
"0810.3387","0"
"0810.3005","-1"
"0810.2900","0"
"0810.2676","0"
"0810.2593","0"
"0810.2564","0"
"0810.2539","0"
"0810.2290","-1"
"0810.1665","0"
"0810.1414","0"
"0810.1240","0"
"0810.0977","0"
"0810.0784","0"
"0810.0626","-1"
"0810.0622","-1"
"0810.0580","1"
"0810.0523","0"
"0810.0219","-1"
"0810.0022","-1"
"0809.5141","0"
"0809.5113","-1"
"0809.4502","-1"
"0809.4276","-1"
"0809.4068","0"
"0809.3696","0"
"0809.3694","0"
"0809.3679","0"
"0809.3569","-1"
"0809.3427","0"
"0809.3321","0"
"0809.3235","0"
"0809.3211","0"
"0809.3143","0"
"0809.3024","0"
"0809.2821","-1"
"0809.2393","-1"
"0809.1589","-1"
"0809.1539","0"
"0809.1486","0"
"0809.1475","0"
"0809.1415","0"
"0809.0182","0"
"0809.0093","0"
"0808.4094","-1"
"0808.3858","0"
"0808.3779","0"
"0808.3773","0"
"0808.3735","0"
"0808.2966","0"
"0808.2741","0"
"0808.2632","-1"
"0808.2620","1"
"0808.2117","0"
"0808.2076","-1"
"0808.1675","0"
"0808.1643","-1"
"0808.1303","0"
"0808.1293","-1"
"0808.1277","0"
"0808.0938","0"
"0808.0849","0"
"0808.0666","0"
"0808.0600","-1"
"0808.0278","0"
"0808.0102","0"
"0808.0099","-1"
"0808.0008","0"
"0807.5071","0"
"0807.4769","0"
"0807.4741","-1"
"0807.4736","-1"
"0807.4693","0"
"0807.4153","0"
"0807.3491","-1"
"0807.3431","0"
"0807.3143","0"
"0807.3008","0"
"0807.2898","0"
"0807.2010","0"
"0807.1923","0"
"0807.1886","0"
"0807.1798","0"
"0807.1123","-1"
"0807.1118","-1"
"0807.0858","0"
"0807.0581","0"
"0807.0327","-1"
"0807.0412","0"
"0807.0150","0"
"0806.4583","1"
"0806.4494","0"
"0806.3883","-1"
"0806.3953","-1"
"0806.3731","0"
"0806.3719","1"
"0806.3509","1"
"0806.3352","0"
"0806.3059","-1"
"0806.2563","0"
"0806.2556","0"
"0806.2476","-1"
"0806.2474","0"
"0806.1904","0"
"0806.1853","-1"
"0806.1839","-1"
"0806.0942","0"
"0806.0465","0"
"0806.0461","0"
"0806.0027","0"
"0805.4261","0"
"0805.4149","0"
"0805.3918","-1"
"0805.3872","0"
"0805.3604","0"
"0805.3542","-1"
"0805.2878","-1"
"0805.2787","0"
"0805.2536","-1"
"0805.2021","0"
"0805.0982","0"
"0805.0798","0"
"0805.0574","0"
"0805.0332","-1"
"0805.0255","0"
"0805.0218","0"
"0805.0040","0"
"0804.4810","0"
"0804.4502","0"
"0804.3976","0"
"0804.3950","0"
"0804.3559","0"
"0804.1061","-1"
"0804.3085","0"
"0804.2509","1"
"0804.2504","0"
"0804.2431","-1"
"0804.1930","0"
"0804.1874","0"
"0804.1755","0"
"0804.1741","-1"
"0804.1689","0"
"0804.1685","-1"
"0804.1616","0"
"0804.0617","0"
"0804.0550","0"
"0804.0537","1"
"0804.0520","0"
"0804.0193","0"
"0804.0011","-1"
"0803.4174","-1"
"0803.4066","-1"
"0803.1463","-1"
"0803.3610","-1"
"0803.3128","0"
"0803.2947","0"
"0803.2851","0"
"0803.2793","0"
"0803.2655","-1"
"0803.2590","0"
"0803.2418","0"
"0803.2114","-1"
"0803.1486","0"
"0803.1478","-1"
"0803.1447","-1"
"0803.1238","0"
"0803.1062","0"
"0803.0821","0"
"0803.0760","-1"
"0803.0585","-1"
"0803.0516","0"
"0803.0422","0"
"0803.0364","0"
"0803.0245","0"
"0803.0013","-1"
"0802.4332","0"
"0802.4236","-1"
"0802.3965","0"
"0802.3802","-1"
"0802.3774","0"
"0802.3501","0"
"0802.3417","-1"
"0802.3351","0"
"0802.3231","-1"
"0802.3221","0"
"0802.2472","0"
"0802.1683","0"
"0802.1211","0"
"0801.3681","-1"
"0802.0829","0"
"0802.0577","-1"
"0802.0576","0"
"0802.0447","1"
"0802.0396","0"
"0802.0371","-1"
"0801.4475","0"
"0801.4454","0"
"0801.4272","-1"
"0801.3937","0"
"0801.3603","0"
"0801.3565","0"
"0801.2449","0"
"0801.2174","0"
"0801.2161","0"
"0801.2078","0"
"0801.1947","1"
"0801.1765","0"
"0801.1247","-1"
"0801.0836","0"
"0801.0713","-1"
"0801.0414","0"
"0801.0413","0"
"0912.5213","0"
"0912.4733","-1"
"0912.4589","0"
"0912.3999","-1"
"0912.3676","0"
"0912.2912","-1"
"0912.2893","1"
"0912.2689","0"
"0912.2581","0"
"0912.2263","0"
"0912.2166","1"
"0912.1651","1"
"0912.1642","1"
"0912.0858","0"
"0912.0646","0"
"0912.0466","0"
"0912.0277","0"
"0912.0246","-1"
"0912.0163","0"
"0911.5601","0"
"0911.5502","-1"
"0911.5290","0"
"0911.5165","0"
"0911.5152","0"
"0911.4795","0"
"0911.4670","0"
"0911.4660","0"
"0911.4283","-1"
"0911.4215","1"
"0911.4028","-1"
"0911.3888","-1"
"0911.3777","-1"
"0911.3846","-1"
"0911.3838","0"
"0911.3157","0"
"0911.3029","1"
"0911.3003","-1"
"0911.2844","-1"
"0911.2141","-1"
"0911.2005","-1"
"0911.1930","-1"
"0911.1927","0"
"0911.1334","0"
"0911.1216","0"
"0911.0624","0"
"0911.0056","-1"
"0910.5671","-1"
"0910.5081","0"
"0910.5071","-1"
"0910.5055","0"
"0910.4264","0"
"0910.3957","0"
"0910.3868","0"
"0910.3692","-1"
"0903.2017","0"
"0910.3003","0"
"0910.2635","-1"
"0910.2548","0"
"0910.2488","1"
"0910.2431","0"
"0910.2299","0"
"0910.2097","-1"
"0910.1827","0"
"0910.1811","1"
"0910.1749","0"
"0910.1227","-1"
"0910.1130","1"
"0910.1114","-1"
"0910.1075","0"
"0910.0753","0"
"0910.0706","0"
"0910.0508","0"
"0910.0016","-1"
"0910.0051","0"
"0909.5662","0"
"0909.5635","0"
"0909.5048","-1"
"0909.4579","-1"
"0909.4059","-1"
"0909.3723","-1"
"0909.3693","0"
"0909.3305","-1"
"0909.3218","-1"
"0909.3031","0"
"0909.2928","0"
"0909.2182","-1"
"0909.2077","-1"
"0909.2211","-1"
"0909.0606","0"
"0909.0277","-1"
"0909.1999","-1"
"0909.1972","-1"
"0909.0139","0"
"0909.0038","-1"
"0908.4160","0"
"0908.4036","0"
"0908.3877","-1"
"0908.3235","0"
"0908.3132","-1"
"0908.3074","0"
"0908.2418","-1"
"0908.2345","-1"
"0908.1986","-1"
"0908.1724","-1"
"0908.1674","0"
"0908.1281","0"
"0908.0740","-1"
"0907.5582","0"
"0907.5520","0"
"0907.4757","-1"
"0907.4646","0"
"0907.4228","-1"
"0907.4168","0"
"0907.3724","-1"
"0907.3689","1"
"0907.3206","0"
"0907.3184","1"
"0907.3134","-1"
"0907.2994","0"
"0907.2796","1"
"0907.2670","-1"
"0907.1593","-1"
"0907.1461","0"
"0907.1258","0"
"0907.0179","-1"
"0907.1076","0"
"0907.0191","-1"
"0906.4946","-1"
"0906.4949","0"
"0906.4511","-1"
"0906.4187","-1"
"0906.4211","0"
"0906.3703","0"
"0906.3528","0"
"0906.2946","-1"
"0906.2933","0"
"0906.2508","-1"
"0906.2752","0"
"0906.2355","0"
"0906.1809","0"
"0906.1663","0"
"0906.1569","-1"
"0906.1499","-1"
"0906.1153","-1"
"0906.1110","0"
"0906.1082","-1"
"0906.1037","0"
"0906.1036","0"
"0906.0961","0"
"0905.4895","-1"
"0905.4880","0"
"0905.4743","0"
"0905.4286","0"
"0905.4110","0"
"0905.4000","-1"
"0905.4013","1"
"0905.3898","0"
"0905.3312","0"
"0905.3225","0"
"0905.3127","0"
"0905.3031","0"
"0905.2946","-1"
"0905.2562","-1"
"0905.2601","-1"
"0905.2451","-1"
"0905.2069","-1"
"0905.2094","-1"
"0905.2165","-1"
"0905.2157","0"
"0905.1347","0"
"0905.1480","0"
"0905.1442","-1"
"0905.1317","0"
"0905.1214","1"
"0905.0932","-1"
"0905.1096","0"
"0905.1075","0"
"0905.0535","-1"
"0905.0669","0"
"0905.0211","-1"
"0904.4815","0"
"0904.4667","1"
"0904.4642","0"
"0904.4477","-1"
"0904.4673","0"
"0904.4397","0"
"0904.4339","0"
"0904.3947","-1"
"0904.4151","0"
"0904.3882","0"
"0904.3383","1"
"0904.3341","0"
"0904.2886","-1"
"0904.2771","-1"
"0904.2345","0"
"0904.1926","0"
"0904.1925","0"
"0904.1946","0"
"0904.1348","0"
"0904.0550","-1"
"0903.5447","-1"
"0903.5284","-1"
"0903.5017","1"
"0903.3740","-1"
"0903.3253","0"
"0903.2432","0"
"0903.2414","0"
"0903.1715","0"
"0903.1697","0"
"0903.1454","0"
"0903.1069","1"
"0903.0462","0"
"0902.4475","1"
"0902.4442","0"
"0902.4385","0"
"0902.4210","0"
"0902.4139","0"
"0902.4047","-1"
"0902.3278","0"
"0902.3256","0"
"0902.3185","0"
"0902.2960","-1"
"0902.1670","0"
"0902.1669","0"
"0902.1244","0"
"0902.1276","0"
"0902.1097","-1"
"0902.1057","0"
"0902.0836","0"
"0902.0168","-1"
"0901.4965","0"
"0901.4900","-1"
"0901.4896","0"
"0901.4826","0"
"0901.4424","1"
"0901.4177","0"
"0901.3807","-1"
"0901.3166","1"
"0901.3141","0"
"0901.2863","0"
"0901.2342","0"
"0901.2223","1"
"0901.2081","0"
"0901.2032","0"
"0901.2019","0"
"0901.1814","-1"
"0901.1498","-1"
"0901.1384","0"
"0901.1108","-1"
"0901.1107","-1"
"0901.0420","0"
"0901.0214","0"
"1012.5543","1"
"1012.5116","-1"
"1012.4684","0"
"1012.4518","0"
"1012.4491","0"
"1012.4293","-1"
"1012.4270","0"
"1012.4028","0"
"1012.3691","0"
"1012.2050","-1"
"1012.2036","0"
"1012.1740","0"
"1012.1472","-1"
"1012.1000","-1"
"1012.0859","-1"
"1012.1136","1"
"1012.1011","0"
"1012.0653","1"
"1012.0531","-1"
"1012.0472","0"
"1011.6568","-1"
"1011.6530","0"
"1011.6229","-1"
"1011.6114","0"
"1011.5482","-1"
"1011.4706","-1"
"1011.4838","-1"
"1011.4421","0"
"1011.4400","-1"
"1011.4187","-1"
"1011.4165","-1"
"1009.4298","-1"
"1011.3404","0"
"1011.3277","1"
"1011.2523","0"
"1011.2060","0"
"1011.2147","-1"
"1011.1942","-1"
"1011.1858","-1"
"1011.1354","-1"
"1011.1265","0"
"1011.0998","0"
"1011.0576","0"
"1011.0506","-1"
"1011.0448","-1"
"1011.0302","-1"
"1011.0155","1"
"1010.6141","0"
"1010.5920","0"
"1010.5796","-1"
"1010.5741","0"
"1010.5450","0"
"1010.5297","0"
"1010.5251","0"
"1010.5139","0"
"1010.5029","0"
"1010.4446","-1"
"1010.4273","0"
"1010.4038","-1"
"1010.3804","-1"
"1010.3732","1"
"1010.3716","-1"
"1010.3700","-1"
"1010.3595","1"
"1010.2860","0"
"1010.2620","-1"
"1009.4646","0"
"1010.1627","-1"
"1010.1580","0"
"1010.1517","-1"
"1010.1268","1"
"1010.1048","-1"
"1010.0900","-1"
"1010.0128","0"
"1009.5931","0"
"1009.5517","0"
"1009.5393","-1"
"1009.2840","-1"
"1009.5312","-1"
"1009.4692","-1"
"1009.4139","-1"
"1009.4448","0"
"1009.4119","-1"
"1009.4018","-1"
"1009.4100","0"
"1009.4088","0"
"1009.3875","0"
"1009.3486","-1"
"1009.3491","-1"
"1009.3206","0"
"1009.3051","0"
"1009.3016","-1"
"1009.2841","0"
"1009.2261","-1"
"1009.1614","-1"
"1009.1552","0"
"1009.1357","-1"
"1009.1179","0"
"1009.0840","0"
"1009.0194","0"
"1009.0066","-1"
"1008.5191","-1"
"1008.4945","1"
"1008.4943","-1"
"1008.4774","0"
"1008.4667","1"
"1008.4607","0"
"1008.4346","-1"
"1008.4303","0"
"1008.4138","-1"
"1008.4105","0"
"1008.3937","1"
"1008.3908","0"
"1008.3892","-1"
"1008.3745","1"
"1008.3666","0"
"1008.3534","0"
"1008.3477","1"
"1008.3458","0"
"1008.3055","0"
"1008.3027","-1"
"1008.2945","0"
"1008.2631","0"
"1008.2331","-1"
"1008.1644","0"
"1008.1258","-1"
"1008.0366","0"
"1008.0362","0"
"1008.0350","0"
"1008.0346","0"
"1008.0101","0"
"1007.5390","-1"
"1007.5356","-1"
"1007.5283","-1"
"1007.5251","0"
"1007.5166","0"
"1007.5102","0"
"1007.5018","-1"
"1007.4640","0"
"1007.4601","-1"
"1007.4161","-1"
"1007.4145","1"
"1007.3957","0"
"1007.3860","0"
"1007.3739","-1"
"1007.3547","0"
"1007.3472","0"
"1007.2922","-1"
"1007.2517","-1"
"1007.2344","0"
"1007.2257","-1"
"1007.2014","-1"
"1007.0881","-1"
"1007.1342","0"
"1003.2319","0"
"1007.0608","0"
"1006.5584","0"
"1006.5368","0"
"1006.5052","-1"
"1006.4507","-1"
"1006.4395","-1"
"1006.4480","0"
"1006.4299","-1"
"1006.4196","-1"
"1006.3884","0"
"1006.3658","0"
"1006.3532","0"
"1006.3420","-1"
"1006.3095","0"
"1006.2652","-1"
"1006.2639","0"
"1006.2522","0"
"1006.2478","0"
"1006.2409","0"
"1006.1732","0"
"1006.1605","-1"
"1006.1422","0"
"1006.1421","0"
"1006.1417","0"
"1006.1361","-1"
"1006.1263","-1"
"1006.1155","0"
"1006.0794","0"
"1006.0675","-1"
"1005.5500","0"
"1005.5297","0"
"1005.5195","0"
"1005.4707","0"
"1005.4064","0"
"1005.3781","-1"
"1005.3378","0"
"1005.3150","-1"
"1005.3129","0"
"1005.2427","0"
"1005.2144","-1"
"1005.2123","-1"
"1005.2015","0"
"1005.1690","0"
"1005.1446","0"
"1005.1271","0"
"1005.1270","0"
"1005.1268","0"
"1005.0932","-1"
"1005.0821","-1"
"1005.0787","0"
"1005.0711","0"
"1005.0623","0"
"1005.0199","-1"
"1005.0001","-1"
"1004.5303","0"
"1004.5209","-1"
"1004.5129","0"
"1004.4919","0"
"1004.4906","-1"
"1004.5068","-1"
"1004.4811","0"
"1004.4516","-1"
"1004.4353","-1"
"1004.4178","0"
"1004.4099","0"
"1004.3835","0"
"1004.3680","0"
"1004.3674","-1"
"1004.3626","1"
"1004.3624","-1"
"1004.3300","0"
"1004.3112","-1"
"1004.2830","0"
"1004.2563","1"
"1004.2370","1"
"1004.2330","-1"
"1004.2086","-1"
"1004.1975","0"
"1004.1986","0"
"1004.1907","0"
"1004.1486","0"
"1004.1031","0"
"1004.0730","-1"
"1004.0425","-1"
"1004.0622","0"
"1004.0081","-1"
"1003.5656","-1"
"1003.5503","0"
"1003.5463","1"
"1003.5253","0"
"1003.4939","0"
"1003.4517","0"
"1003.4662","-1"
"1003.4232","0"
"1003.3940","0"
"1003.3750","-1"
"1003.3334","0"
"1003.3153","-1"
"1003.2743","0"
"1003.2613","0"
"1003.2545","0"
"1003.2464","0"
"1003.2007","-1"
"1003.1919","0"
"1003.1774","0"
"1003.1696","0"
"1003.1581","0"
"1003.1372","0"
"1003.1253","-1"
"1003.1292","-1"
"1003.1110","0"
"1003.1047","0"
"1003.0954","0"
"1003.0923","-1"
"1003.0698","0"
"1003.0532","0"
"1003.0069","0"
"1003.0050","-1"
"1002.4632","-1"
"1002.4593","-1"
"1002.4446","-1"
"1002.4367","0"
"1002.4353","-1"
"1002.4234","1"
"1002.4001","0"
"1002.3906","-1"
"1002.3988","-1"
"1002.3839","0"
"1002.3685","0"
"1002.3780","0"
"1002.3387","-1"
"1002.3194","-1"
"1002.2985","1"
"1002.2931","-1"
"1002.3032","0"
"1002.2449","-1"
"1002.1863","0"
"1002.1824","1"
"1002.1814","0"
"1002.1657","1"
"1002.1567","-1"
"1002.1433","0"
"1002.1405","1"
"1002.1305","1"
"1002.1287","1"
"1002.0966","0"
"1002.0825","0"
"1002.0531","0"
"1002.0287","0"
"1002.0171","0"
"1002.0096","0"
"1001.5457","0"
"1001.5226","0"
"1001.4990","0"
"1001.4720","0"
"1001.4517","0"
"1001.3877","-1"
"1001.3807","1"
"1001.3773","0"
"1001.3343","0"
"1001.3299","0"
"1001.2943","0"
"1001.3097","0"
"1001.2672","-1"
"1001.2594","-1"
"1001.2335","0"
"1001.1006","0"
"1001.0808","0"
"1112.6422","-1"
"1112.6352","-1"
"1112.6280","0"
"1112.5950","-1"
"1112.5647","-1"
"1112.5566","0"
"1112.5165","-1"
"1112.5141","0"
"1112.4585","0"
"1112.4474","-1"
"1112.4307","0"
"1112.4414","-1"
"1112.4399","-1"
"1112.4101","0"
"1112.4097","0"
"1112.3847","-1"
"1112.3816","-1"
"1112.3355","0"
"1112.3560","-1"
"1112.3331","0"
"1112.2641","0"
"1112.2551","0"
"1112.2241","0"
"1112.2215","-1"
"1112.2075","0"
"1112.1702","-1"
"1112.1412","0"
"1112.1225","-1"
"1112.1100","0"
"1112.1088","-1"
"1112.1017","-1"
"1112.0740","-1"
"1112.0925","0"
"1112.0517","0"
"1112.0392","0"
"1111.6778","0"
"1111.6732","-1"
"1111.6720","0"
"1111.6577","0"
"1111.6545","1"
"1111.6021","0"
"1111.5817","0"
"1111.5701","0"
"1111.5547","0"
"1111.5225","-1"
"1111.5084","-1"
"1111.4508","0"
"1111.4363","-1"
"1111.4341","-1"
"1111.4214","0"
"1111.3488","0"
"1111.3430","0"
"1111.2982","-1"
"1111.2970","-1"
"1111.2811","-1"
"1111.2810","-1"
"1111.2342","-1"
"1111.2009","1"
"1111.1442","0"
"1111.1108","0"
"1111.0967","0"
"1111.0778","0"
"1111.0275","0"
"1110.6314","0"
"1110.6276","-1"
"1110.5245","0"
"1110.5033","-1"
"1110.4872","-1"
"1110.4607","0"
"1110.4533","-1"
"1110.4486","0"
"1110.4362","0"
"1110.4340","0"
"1110.4182","0"
"1110.3770","-1"
"1110.3725","-1"
"1110.3646","-1"
"1110.3394","0"
"1110.3300","-1"
"1110.3261","-1"
"1110.3162","-1"
"1110.3004","-1"
"1110.2581","-1"
"1110.2495","-1"
"1110.2459","-1"
"1110.1815","-1"
"1110.1799","0"
"1110.1746","-1"
"1110.1568","0"
"1110.1406","0"
"1110.0787","-1"
"1110.0743","1"
"1110.0719","-1"
"1110.0353","-1"
"1109.6758","0"
"1109.6457","0"
"1109.5778","-1"
"1109.5703","0"
"1109.5673","-1"
"1109.5592","0"
"1109.5470","-1"
"1109.5424","1"
"1109.5349","-1"
"1109.5334","1"
"1109.5333","-1"
"1109.4971","-1"
"1109.4927","-1"
"1109.4782","0"
"1109.4470","0"
"1109.4364","0"
"1109.4202","-1"
"1109.4078","0"
"1109.4037","0"
"1109.3587","0"
"1109.3185","-1"
"1109.2670","-1"
"1109.2607","0"
"1109.2410","0"
"1109.2095","-1"
"1109.1549","-1"
"1109.1433","0"
"1109.1377","0"
"1109.1209","-1"
"1109.1001","0"
"1109.0374","-1"
"1109.0412","0"
"1109.0159","1"
"1109.0104","0"
"1109.0063","0"
"1108.6064","0"
"1108.6057","0"
"1108.5156","0"
"1108.4909","-1"
"1108.4741","-1"
"1108.4574","0"
"1108.4418","0"
"1108.4258","-1"
"1108.4169","-1"
"1108.3942","-1"
"1108.3568","-1"
"1108.3393","0"
"1108.3036","0"
"1108.2973","-1"
"1108.2907","-1"
"1108.2857","0"
"1108.2647","0"
"1108.2532","0"
"1108.2510","-1"
"1108.2327","0"
"1108.2272","0"
"1108.1595","0"
"1108.1537","-1"
"1108.1277","0"
"1108.0928","-1"
"1108.0888","-1"
"1108.0900","-1"
"1108.0854","0"
"1108.0531","-1"
"1107.5965","-1"
"1107.5937","0"
"1107.5498","0"
"1107.5258","0"
"1107.4136","0"
"1107.3939","-1"
"1107.3888","1"
"1107.2940","-1"
"1107.2697","-1"
"1107.2911","0"
"1107.2907","0"
"1107.2840","-1"
"1107.2772","0"
"1107.2394","1"
"1107.2323","-1"
"1107.2227","-1"
"1107.1726","1"
"1107.1677","0"
"1107.1439","-1"
"1107.1102","0"
"1107.0936","0"
"1107.0774","0"
"1107.0229","0"
"1107.0171","0"
"1107.0162","0"
"1106.6202","0"
"1106.5624","-1"
"1106.4938","0"
"1106.4772","-1"
"1106.4752","-1"
"1106.4712","-1"
"1106.4527","0"
"1106.4505","0"
"1106.3846","0"
"1106.3669","-1"
"1106.3650","0"
"1106.3377","-1"
"1106.3419","-1"
"1106.3267","-1"
"1106.3033","0"
"1106.2978","0"
"1106.2129","0"
"1106.2114","0"
"1106.2110","0"
"1106.2101","0"
"1106.1644","0"
"1106.1628","0"
"1106.1464","0"
"1106.1008","0"
"1106.0916","0"
"1106.1082","1"
"1106.0852","-1"
"1106.0326","0"
"1106.0280","-1"
"1106.0174","-1"
"1106.0153","-1"
"1106.0015","-1"
"1105.6340","0"
"1007.0997","-1"
"1105.6023","0"
"1105.5771","-1"
"1105.5635","-1"
"1102.3562","0"
"1105.5317","-1"
"1105.5264","-1"
"1105.5164","0"
"1105.5030","0"
"1105.4955","-1"
"1105.4846","-1"
"1105.4808","-1"
"1105.4756","-1"
"1105.4506","-1"
"1105.3201","0"
"1105.4032","0"
"1105.3917","-1"
"1105.3773","0"
"1105.3529","0"
"1105.3527","0"
"1105.3276","0"
"1105.3145","0"
"1105.3101","0"
"1105.3016","0"
"1105.3014","0"
"1105.3012","0"
"1105.3008","0"
"1105.2716","0"
"1105.2596","0"
"1105.1786","0"
"1105.1777","-1"
"1105.1687","0"
"1105.1385","-1"
"1105.1374","0"
"1105.1073","0"
"1105.1019","-1"
"1105.0994","0"
"1105.0945","-1"
"1105.0853","-1"
"1105.0533","0"
"1105.0341","-1"
"1105.0150","0"
"1105.0007","-1"
"1104.5626","0"
"1104.5493","0"
"1104.5463","0"
"1104.5421","0"
"1104.5157","0"
"1104.5089","0"
"1104.3990","0"
"1104.3633","1"
"1104.3532","0"
"1104.3393","0"
"1104.3080","0"
"1104.2544","-1"
"1104.2517","-1"
"1104.2507","-1"
"1104.1721","-1"
"1104.1643","0"
"1104.1611","0"
"1104.1410","0"
"1104.1331","0"
"1104.1004","-1"
"1104.1139","0"
"1104.0275","-1"
"1103.5988","0"
"1103.5837","0"
"1103.5452","0"
"1103.5437","-1"
"1103.5391","0"
"1103.4429","0"
"1103.4400","0"
"1103.4094","0"
"1103.3994","0"
"1103.3427","1"
"1103.3323","0"
"1103.3315","0"
"1103.3166","0"
"1103.2941","0"
"1103.2735","1"
"1103.2338","-1"
"1103.2343","0"
"1103.2286","1"
"1103.2205","0"
"1103.2155","0"
"1103.2103","0"
"1103.2067","0"
"1103.1967","0"
"1103.1926","0"
"1103.1793","0"
"1103.1636","0"
"1103.1478","0"
"1103.1368","-1"
"1103.1350","0"
"1103.1212","-1"
"1103.0936","1"
"1103.0772","0"
"1103.0557","-1"
"1103.0523","0"
"1103.0159","-1"
"1103.0251","-1"
"1102.5524","-1"
"1102.5064","-1"
"1102.4701","-1"
"1102.4559","0"
"1102.4414","0"
"1102.4290","-1"
"1102.3705","1"
"1102.3545","0"
"1102.2573","0"
"1102.2218","-1"
"1102.2028","0"
"1102.1700","-1"
"1102.1605","0"
"1102.1483","0"
"1102.1401","0"
"1102.1360","0"
"1102.1203","0"
"1102.1190","0"
"1102.0845","0"
"1102.0270","-1"
"1102.0130","0"
"1101.6025","0"
"1101.5895","1"
"1101.5784","-1"
